ts,symbol,session,price,ret,tick_count,trv,imb,spread,dayrise,status,detail
1772084223.000,005930,CLOSE,215750.0000,0.000,119,1052449250,0.472,0.232,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084225.000,035720,CLOSE,61400.0000,0.163,34,32339100,0.188,0.163,0.000,NO_BUY,reject=ret10 cur=0.16 thr=0.25 margin=-0.09 | all=ret10 cur=0.16 thr=0.25 margin=-0.09
1772084225.000,377300,CLOSE,68700.0000,0.000,7,46184100,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084225.000,036810,CLOSE,41700.0000,0.120,6,14566750,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.12 thr=0.15 margin=-0.03 relax=0.00 | all=ret cur=0.12 thr=0.15 margin=-0.03 relax=0.00; ret10 cur=0.12 thr=0.25 margin=-0.13
1772084226.000,001500,CLOSE,13350.0000,-0.075,2,1281670,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.07 thr=0.15 margin=-0.22 relax=0.00 | all=ret cur=-0.07 thr=0.15 margin=-0.22 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=-0.07 thr=0.25 margin=-0.32; ret10_non_positive cur=-0.07
1772084226.000,187660,CLOSE,19200.0000,0.576,219,1006906250,0.500,0.000,0.000,NO_BUY,pullback_wait cur=19200.00 peak=19200.00 pb_thr=19161.60 reb_thr=19190.40 pulled=0
1772084226.000,066570,CLOSE,146000.0000,0.068,40,213746400,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.07 thr=0.15 margin=-0.08 relax=0.00 | all=ret cur=0.07 thr=0.15 margin=-0.08 relax=0.00; ret10 cur=0.07 thr=0.25 margin=-0.18
1772084227.000,086520,CLOSE,184800.0000,-0.108,63,497853900,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.11 thr=0.15 margin=-0.26 relax=0.00 | all=ret cur=-0.11 thr=0.15 margin=-0.26 relax=0.00; ret10 cur=-0.11 thr=0.25 margin=-0.36; ret10_non_positive cur=-0.11
1772084228.000,064400,CLOSE,73800.0000,0.000,7,5312100,0.602,0.136,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084228.000,336260,CLOSE,40050.0000,-0.249,6,19996750,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.25 thr=0.15 margin=-0.40 relax=0.00 | all=ret cur=-0.25 thr=0.15 margin=-0.40 relax=0.00; ret10 cur=-0.25 thr=0.25 margin=-0.50; ret10_non_positive cur=-0.25
1772084229.000,102940,CLOSE,65300.0000,0.306,2,326900,0.500,0.000,0.000,NO_BUY,reject=ticks cur=2 thr=4 margin=-2 | all=ticks cur=2 thr=4 margin=-2
1772084233.000,122630,CLOSE,110890.0000,0.009,41,474731025,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.01 thr=0.15 margin=-0.14 relax=0.00 | all=ret cur=0.01 thr=0.15 margin=-0.14 relax=0.00; ret10 cur=0.01 thr=0.25 margin=-0.24
1772084233.000,229200,CLOSE,20970.0000,-0.024,110,511957365,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.02 thr=0.15 margin=-0.17 relax=0.00 | all=ret cur=-0.02 thr=0.15 margin=-0.17 relax=0.00; ret10 cur=-0.02 thr=0.25 margin=-0.27; ret10_non_positive cur=-0.02
1772084233.000,039030,CLOSE,414500.0000,-0.120,17,133723500,0.081,0.121,0.000,NO_BUY,reject=ret cur=-0.12 thr=0.15 margin=-0.27 relax=0.00 | all=ret cur=-0.12 thr=0.15 margin=-0.27 relax=0.00; ret10 cur=-0.12 thr=0.25 margin=-0.37; ret10_non_positive cur=-0.12
1772084234.000,058470,CLOSE,105900.0000,0.000,9,28276400,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084234.000,103590,CLOSE,88100.0000,-0.113,12,43874900,0.721,0.114,0.000,NO_BUY,reject=ret cur=-0.11 thr=0.15 margin=-0.26 relax=0.00 | all=ret cur=-0.11 thr=0.15 margin=-0.26 relax=0.00; ret10 cur=-0.11 thr=0.25 margin=-0.36; ret10_non_positive cur=-0.11
1772084236.000,310210,CLOSE,316000.0000,0.158,2,1896500,0.500,0.000,0.000,NO_BUY,reject=ticks cur=2 thr=4 margin=-2 | all=ticks cur=2 thr=4 margin=-2; ret10 cur=0.16 thr=0.25 margin=-0.09
1772084236.000,035420,CLOSE,260500.0000,0.000,28,67345000,0.469,0.192,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084239.000,396500,CLOSE,34540.0000,-0.101,207,1852126613,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.10 thr=0.15 margin=-0.25 relax=0.00 | all=ret cur=-0.10 thr=0.15 margin=-0.25 relax=0.00; ret10 cur=-0.10 thr=0.25 margin=-0.35; ret10_non_positive cur=-0.10
1772084240.000,124500,CLOSE,60400.0000,-0.165,3,665400,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.17 thr=0.15 margin=-0.32 relax=0.00 | all=ret cur=-0.17 thr=0.15 margin=-0.32 relax=0.00; ticks cur=3 thr=4 margin=-1; ret10 cur=-0.17 thr=0.25 margin=-0.42; ret10_non_positive cur=-0.17
1772084240.000,002020,CLOSE,71200.0000,0.282,5,1065800,0.500,0.000,0.000,NO_BUY,confirm_wait 0.1s
1772084240.000,233740,CLOSE,20280.0000,-0.099,303,1617694557,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.10 thr=0.15 margin=-0.25 relax=0.00 | all=ret cur=-0.10 thr=0.15 margin=-0.25 relax=0.00; ret10 cur=-0.10 thr=0.25 margin=-0.35; ret10_non_positive cur=-0.10
1772084242.000,064760,CLOSE,234500.0000,-0.213,10,18592500,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.21 thr=0.15 margin=-0.36 relax=0.00 | all=ret cur=-0.21 thr=0.15 margin=-0.36 relax=0.00; ret10 cur=-0.21 thr=0.25 margin=-0.46; ret10_non_positive cur=-0.21
1772084242.000,005830,CLOSE,210000.0000,0.239,6,14274000,0.185,0.238,0.000,NO_BUY,reject=ret10 cur=0.24 thr=0.25 margin=-0.01 | all=ret10 cur=0.24 thr=0.25 margin=-0.01
1772084243.000,005930,CLOSE,216000.0000,0.000,125,2167436750,0.471,0.232,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084245.000,035720,CLOSE,61300.0000,-0.163,26,195238600,0.185,0.163,0.000,NO_BUY,reject=ret cur=-0.16 thr=0.15 margin=-0.31 relax=0.00 | all=ret cur=-0.16 thr=0.15 margin=-0.31 relax=0.00; ret10 cur=-0.16 thr=0.25 margin=-0.41; ret10_non_positive cur=-0.16
1772084245.000,377300,CLOSE,68700.0000,0.000,16,6800400,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084245.000,036810,CLOSE,41700.0000,0.000,4,1043750,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084246.000,066570,CLOSE,146000.0000,0.068,31,16361600,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.07 thr=0.15 margin=-0.08 relax=0.00 | all=ret cur=0.07 thr=0.15 margin=-0.08 relax=0.00; ret10 cur=0.07 thr=0.25 margin=-0.18
1772084246.000,187660,CLOSE,19290.0000,0.469,296,731745445,0.500,0.000,0.000,NO_BUY,pullback_wait cur=19290.00 peak=19300.00 pb_thr=19261.40 reb_thr=19290.35 pulled=0
1772084247.000,086520,CLOSE,184400.0000,-0.108,111,443077900,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.11 thr=0.15 margin=-0.26 relax=0.00 | all=ret cur=-0.11 thr=0.15 margin=-0.26 relax=0.00; ret10 cur=-0.11 thr=0.25 margin=-0.36; ret10_non_positive cur=-0.11
1772084249.000,336260,CLOSE,40050.0000,0.125,4,10212800,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.12 thr=0.15 margin=-0.03 relax=0.00 | all=ret cur=0.12 thr=0.15 margin=-0.03 relax=0.00; ret10 cur=0.12 thr=0.25 margin=-0.13
1772084250.000,064400,CLOSE,73800.0000,0.136,14,30601300,0.601,0.136,0.000,NO_BUY,reject=ret cur=0.14 thr=0.15 margin=-0.01 relax=0.00 | all=ret cur=0.14 thr=0.15 margin=-0.01 relax=0.00; ret10 cur=0.14 thr=0.25 margin=-0.11
1772084250.000,001500,CLOSE,13340.0000,-0.075,2,2094750,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.07 thr=0.15 margin=-0.22 relax=0.00 | all=ret cur=-0.07 thr=0.15 margin=-0.22 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=-0.07 thr=0.25 margin=-0.32; ret10_non_positive cur=-0.07
1772084253.000,229200,CLOSE,20960.0000,0.024,72,558070490,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.02 thr=0.15 margin=-0.13 relax=0.00 | all=ret cur=0.02 thr=0.15 margin=-0.13 relax=0.00; ret10 cur=0.02 thr=0.25 margin=-0.23
1772084253.000,122630,CLOSE,110760.0000,-0.036,98,837509310,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.04 thr=0.15 margin=-0.19 relax=0.00 | all=ret cur=-0.04 thr=0.15 margin=-0.19 relax=0.00; ret10 cur=-0.04 thr=0.25 margin=-0.29; ret10_non_positive cur=-0.04
1772084254.000,058470,CLOSE,105750.0000,0.095,15,62993200,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.09 thr=0.15 margin=-0.06 relax=0.00 | all=ret cur=0.09 thr=0.15 margin=-0.06 relax=0.00; ret10 cur=0.09 thr=0.25 margin=-0.16
1772084255.000,039030,CLOSE,414000.0000,0.000,13,34399500,0.119,0.121,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084256.000,035420,CLOSE,260000.0000,0.000,40,91995500,0.526,0.192,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084257.000,310210,CLOSE,316000.0000,-0.158,3,948500,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.16 thr=0.15 margin=-0.31 relax=0.00 | all=ret cur=-0.16 thr=0.15 margin=-0.31 relax=0.00; ticks cur=3 thr=4 margin=-1; ret10 cur=-0.16 thr=0.25 margin=-0.41; ret10_non_positive cur=-0.16
1772084257.000,103590,CLOSE,88100.0000,0.000,2,616700,0.725,0.114,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084259.000,396500,CLOSE,34535.0000,0.029,84,930961775,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.03 thr=0.15 margin=-0.12 relax=0.00 | all=ret cur=0.03 thr=0.15 margin=-0.12 relax=0.00; ret10 cur=0.03 thr=0.25 margin=-0.22
1772084259.000,102940,CLOSE,65500.0000,-0.153,2,392500,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.15 thr=0.15 margin=-0.30 relax=0.00 | all=ret cur=-0.15 thr=0.15 margin=-0.30 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=-0.15 thr=0.25 margin=-0.40; ret10_non_positive cur=-0.15
1772084260.000,233740,CLOSE,20270.0000,-0.035,130,426463700,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.03 thr=0.15 margin=-0.18 relax=0.00 | all=ret cur=-0.03 thr=0.15 margin=-0.18 relax=0.00; ret10 cur=-0.03 thr=0.25 margin=-0.28; ret10_non_positive cur=-0.03
1772084262.000,005830,CLOSE,210500.0000,0.238,94,967325500,0.400,0.237,0.000,NO_BUY,reject=ret10 cur=0.24 thr=0.25 margin=-0.01 | all=ret10 cur=0.24 thr=0.25 margin=-0.01
1772084263.000,005930,CLOSE,215750.0000,-0.116,145,1199108500,0.470,0.232,0.000,NO_BUY,reject=ret cur=-0.12 thr=0.15 margin=-0.27 relax=0.00 | all=ret cur=-0.12 thr=0.15 margin=-0.27 relax=0.00; ret10 cur=-0.12 thr=0.25 margin=-0.37; ret10_non_positive cur=-0.12
1772084265.000,064760,CLOSE,235500.0000,0.426,2,2118500,0.500,0.000,0.000,NO_BUY,reject=ticks cur=2 thr=4 margin=-2 | all=ticks cur=2 thr=4 margin=-2
1772084265.000,035720,CLOSE,61300.0000,0.163,41,57733900,0.185,0.163,0.000,NO_BUY,reject=ret10 cur=0.16 thr=0.25 margin=-0.09 | all=ret10 cur=0.16 thr=0.25 margin=-0.09
1772084265.000,036810,CLOSE,41750.0000,0.120,8,5264950,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.12 thr=0.15 margin=-0.03 relax=0.00 | all=ret cur=0.12 thr=0.15 margin=-0.03 relax=0.00; ret10 cur=0.12 thr=0.25 margin=-0.13
1772084265.000,377300,CLOSE,68600.0000,0.000,14,25297000,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084266.000,066570,CLOSE,146100.0000,0.000,63,379280300,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084266.000,187660,CLOSE,19400.0000,0.155,322,1015225330,0.500,0.000,0.000,NO_BUY,reject=ret10 cur=0.15 thr=0.25 margin=-0.10 | all=ret10 cur=0.15 thr=0.25 margin=-0.10
1772084268.000,086520,CLOSE,184300.0000,-0.054,28,239046900,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.05 thr=0.15 margin=-0.20 relax=0.00 | all=ret cur=-0.05 thr=0.15 margin=-0.20 relax=0.00; ret10 cur=-0.05 thr=0.25 margin=-0.30; ret10_non_positive cur=-0.05
1772084269.000,336260,CLOSE,40050.0000,0.000,7,11054150,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084270.000,124500,CLOSE,60400.0000,0.000,2,9845200,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084271.000,001500,CLOSE,13340.0000,0.075,4,7481510,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.08 thr=0.15 margin=-0.07 relax=0.00 | all=ret cur=0.08 thr=0.15 margin=-0.07 relax=0.00; ret10 cur=0.08 thr=0.25 margin=-0.17
1772084271.000,064400,CLOSE,73800.0000,0.136,25,23097000,0.572,0.135,0.000,NO_BUY,reject=ret cur=0.14 thr=0.15 margin=-0.01 relax=0.00 | all=ret cur=0.14 thr=0.15 margin=-0.01 relax=0.00; ret10 cur=0.14 thr=0.25 margin=-0.11
1772084273.000,122630,CLOSE,110800.0000,0.054,54,439377635,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.05 thr=0.15 margin=-0.10 relax=0.00 | all=ret cur=0.05 thr=0.15 margin=-0.10 relax=0.00; ret10 cur=0.05 thr=0.25 margin=-0.20
1772084273.000,229200,CLOSE,20965.0000,0.048,73,720797535,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.05 thr=0.15 margin=-0.10 relax=0.00 | all=ret cur=0.05 thr=0.15 margin=-0.10 relax=0.00; ret10 cur=0.05 thr=0.25 margin=-0.20
1772084275.000,039030,CLOSE,414000.0000,-0.121,10,20287000,0.149,0.121,0.000,NO_BUY,reject=ret cur=-0.12 thr=0.15 margin=-0.27 relax=0.00 | all=ret cur=-0.12 thr=0.15 margin=-0.27 relax=0.00; ret10 cur=-0.12 thr=0.25 margin=-0.37; ret10_non_positive cur=-0.12
1772084275.000,058470,CLOSE,105800.0000,0.000,36,58179600,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084276.000,035420,CLOSE,259500.0000,0.193,25,65492250,0.559,0.192,0.000,NO_BUY,reject=ret10 cur=0.19 thr=0.25 margin=-0.06 | all=ret10 cur=0.19 thr=0.25 margin=-0.06
1772084278.000,103590,CLOSE,88100.0000,0.000,5,3524000,0.725,0.114,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084279.000,396500,CLOSE,34515.0000,-0.087,236,647430135,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.09 thr=0.15 margin=-0.24 relax=0.00 | all=ret cur=-0.09 thr=0.15 margin=-0.24 relax=0.00; ret10 cur=-0.09 thr=0.25 margin=-0.34; ret10_non_positive cur=-0.09
1772084279.000,002020,CLOSE,71100.0000,0.000,2,142200,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084280.000,233740,CLOSE,20275.0000,-0.025,40,303534020,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.02 thr=0.15 margin=-0.17 relax=0.00 | all=ret cur=-0.02 thr=0.15 margin=-0.17 relax=0.00; ret10 cur=-0.02 thr=0.25 margin=-0.27; ret10_non_positive cur=-0.02
1772084280.000,310210,CLOSE,316000.0000,0.000,5,9178000,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084280.000,102940,CLOSE,65500.0000,0.000,2,327500,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ticks cur=2 thr=4 margin=-2; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084282.000,005830,CLOSE,210500.0000,0.238,31,221163500,0.345,0.238,0.000,NO_BUY,reject=ret10 cur=0.24 thr=0.25 margin=-0.01 | all=ret10 cur=0.24 thr=0.25 margin=-0.01
1772084283.000,005930,CLOSE,215500.0000,-0.116,154,1405731500,0.476,0.232,0.000,NO_BUY,reject=ret cur=-0.12 thr=0.15 margin=-0.27 relax=0.00 | all=ret cur=-0.12 thr=0.15 margin=-0.27 relax=0.00; ret10 cur=-0.12 thr=0.25 margin=-0.37; ret10_non_positive cur=-0.12
1772084285.000,035720,CLOSE,61300.0000,0.000,20,43893400,0.183,0.163,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084285.000,036810,CLOSE,41750.0000,0.120,6,3680800,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.12 thr=0.15 margin=-0.03 relax=0.00 | all=ret cur=0.12 thr=0.15 margin=-0.03 relax=0.00; ret10 cur=0.12 thr=0.25 margin=-0.13
1772084286.000,187660,CLOSE,19480.0000,0.360,269,765712245,0.500,0.000,0.000,NO_BUY,pullback_wait cur=19480.00 peak=19490.00 pb_thr=19451.02 reb_thr=19480.26 pulled=1
1772084286.000,066570,CLOSE,145950.0000,0.000,17,15468000,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
1772084286.000,064760,CLOSE,234500.0000,-0.424,7,20696000,0.500,0.000,0.000,NO_BUY,reject=ret cur=-0.42 thr=0.15 margin=-0.57 relax=0.00 | all=ret cur=-0.42 thr=0.15 margin=-0.57 relax=0.00; ret10 cur=-0.42 thr=0.25 margin=-0.67; ret10_non_positive cur=-0.42
1772084288.000,086520,CLOSE,184400.0000,0.000,28,41107100,0.500,0.000,0.000,NO_BUY,reject=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00 | all=ret cur=0.00 thr=0.15 margin=-0.15 relax=0.00; ret10 cur=0.00 thr=0.25 margin=-0.25; ret10_non_positive cur=0.00
