date,sym,side,price,qty,value,cost
20210630,004170,SELL,284643.5,23,6546800.5,16039.661225
20210630,360750,BUY,11548.542,677,7818362.933999999,1172.7544400999998
20210630,088980,BUY,12536.497,624,7822774.128,1173.4161192
20210630,000810,BUY,221161.49999999997,35,7740652.499999999,1161.0978749999997
20210630,000270,BUY,89868.79999999999,87,7818585.599999999,1172.7878399999997
20210630,000240,BUY,20411.05,383,7817432.149999999,1172.6148224999997
20210630,178920,BUY,55164.99999999999,141,7778264.999999999,1166.7397499999997
20210630,017670,BUY,55376.632999999994,141,7808105.253,1171.2157879499998
20210630,005380,BUY,240218.49999999997,32,7686991.999999999,1153.0487999999998
20210630,139130,BUY,9327.9,839,7826108.1,1173.9162149999997
20210630,035250,BUY,26980.699999999997,290,7824402.999999999,1173.6604499999999
20210630,069960,BUY,87662.2,89,7801935.8,1170.29037
20210630,024110,BUY,10531.499999999998,733,7719589.499999999,1157.9384249999998
20210730,090430,SELL,220835.5,27,5962558.5,14608.268325
20210730,006220,SELL,6590.17,1078,7104203.26,17405.297986999998
20210730,035420,SELL,432199.5,21,9076189.5,22236.664275
20210730,000270,SELL,83349.2,87,7251380.399999999,17765.88198
20210730,000240,SELL,17896.15,383,6854225.45,16792.8523525
20210730,005380,SELL,217346.0,32,6955072.0,17039.9264
20210730,035250,SELL,25822.3,290,7488467.0,18346.74415
20210730,069960,SELL,79760.0,89,7098640.0,17391.667999999998
20210730,267250,BUY,68705.49999999999,109,7488899.499999998,1123.3349249999997
20210730,375500,BUY,73583.08899999999,102,7505475.077999999,1125.8212616999997
20210730,000720,BUY,53380.66299999999,141,7526673.482999999,1129.0010224499997
20210730,316140,BUY,10882.55,693,7541607.149999999,1131.2410724999997
20210730,181710,BUY,40390.81,186,7512690.659999999,1126.9035989999998
20210730,086790,BUY,43580.35,173,7539400.55,1130.9100824999998
20210730,001510,BUY,1953.8439999999998,3861,7543791.683999999,1131.5687526
20210730,105560,BUY,51453.899999999994,97,4991028.3,748.654245
20210831,055550,SELL,38733.45,186,7204421.699999999,17650.833164999996
20210831,178920,SELL,58623.6,141,8265927.6,20251.52262
20210831,375500,SELL,70397.173,102,7180511.646,17592.2535327
20210831,316140,SELL,11216.25,693,7772861.25,19043.510062499998
20210831,181710,SELL,36716.519,186,6829272.534,16731.7177083
20210831,086790,SELL,44914.85,173,7770269.05,19037.1591725
20210831,001510,SELL,1837.471,3861,7094475.531,17381.46505095
20210831,105560,SELL,52741.3,97,5115906.100000001,12533.969945
